"estacaocodigo","nivelconsistencia","data","mediadiaria","metodoobtencaovazoes","maxima","minima","media","diamaxima","diaminima","maximastatus","minimastatus","mediastatus","mediaanual","mediaanualstatus","vazao01","vazao02","vazao03","vazao04","vazao05","vazao06","vazao07","vazao08","vazao09","vazao10","vazao11","vazao12","vazao13","vazao14","vazao15","vazao16","vazao17","vazao18","vazao19","vazao20","vazao21","vazao22","vazao23","vazao24","vazao25","vazao26","vazao27","vazao28","vazao29","vazao30","vazao31","vazao01status","vazao02status","vazao03status","vazao04status","vazao05status","vazao06status","vazao07status","vazao08status","vazao09status","vazao10status","vazao11status","vazao12status","vazao13status","vazao14status","vazao15status","vazao16status","vazao17status","vazao18status","vazao19status","vazao20status","vazao21status","vazao22status","vazao23status","vazao24status","vazao25status","vazao26status","vazao27status","vazao28status","vazao29status","vazao30status","vazao31status","datains"
"35880000","2",1972-05-01,"1","1","22.5","1.97","6.15","2","30","1","1","1","1.45","1",19.5,22.5,12.3,10.1,11.6,9.1,9.1,7.9,5.94,5.71,4.1,3.9,7,5.02,3.9,3.3,3.5,3.7,4.33,3.7,3.5,4.79,3.9,3.3,3.7,3.5,3.1,2.5,2.1,1.97,1.97,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",NA
"35880000","2",1972-06-01,"1","1","6.7","1.33","3.02","3","29","1","1","1","1.45","1",2.1,4.1,6.7,5.02,4.79,4.33,3.5,3.3,3.1,2.7,2.7,1.97,2.1,2.1,3.5,4.1,3.5,3.7,4.1,3.5,2.9,2.5,2.3,1.97,1.84,1.97,1.71,1.58,1.33,1.58,NA,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",NA,NA
"35880000","2",1972-07-01,"1","1","4.56","0.29","1.36","14","26","1","1","1","1.45","1",1.45,1.71,2.3,1.2,1.07,1.07,1.58,1.45,1.2,0.939,0.745,2.1,2.1,4.56,3.5,2.7,2.1,1.71,1.45,1.2,0.939,0.939,0.81,0.745,0.745,0.29,0.355,0.29,0.29,0.29,0.29,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",NA
"35880000","2",1972-08-01,"1","1","1.58","0.112","0.3","30","8","1","1","1","1.45","1",0.225,0.144,0.144,0.144,0.128,0.128,0.128,0.112,0.112,0.112,0.144,0.128,0.128,0.225,0.128,0.144,0.16,0.144,0.144,0.128,0.144,0.144,0.16,0.16,0.615,0.68,0.745,0.939,0.81,1.58,0.485,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",NA
"35880000","2",1972-09-01,"1","1","0.42","0","0.104","1","24","1","1","1","1.45","1",0.42,0.42,0.355,0.225,0.16,0.144,0.144,0.128,0.112,0.112,0.096,0.096,0.096,0.08,0.08,0.08,0.064,0.064,0.064,0.064,0.048,0.048,0.032,0,0,0,0,0,0,0,NA,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",NA,NA
"35880000","2",1972-10-01,"1","1","0","0","0","1","1","1","1","1","1.45","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",NA
"35880000","2",1972-11-01,"1","1","0","0","0","1","1","1","1","1","1.45","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",NA,NA
"35880000","2",1972-12-01,"1","1","0","0","0","1","1","1","1","1","1.45","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",NA
"35880000","2",1973-01-01,"1","1","0.81","0","0.281","15","1","1","1","1","22.6","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745,0.615,0.42,0.355,0.355,0.42,0.55,0.42,0.42,0.42,0.745,0.745,0.615,0.615,0.485,0.42,0.355,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",NA
"35880000","2",1973-02-01,"1","1","55.2","0.16","3.22","27","6","1","1","1","22.6","1",0.42,0.485,0.615,0.485,0.55,0.16,0.42,0.485,0.42,0.29,0.745,3.5,3.1,2.7,2.3,1.97,1.33,0.939,0.81,0.68,0.615,0.485,0.42,0.355,1.07,17,38.3,9.4,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0",NA,NA
